text,label,encoded_label
"How 'bout some more info on that alleged supernova in M-81? I might just break out the scope for this one. ""No sir, I don't like it! ""-- Mr. Horse Dan Kelo dkelo@pepvax.pepperdine.edu",space,8
"Suppose the Soviets had managed to get their moon rocket working and had made it first. They could have beaten us if either: * Their rocket hadn't blown up on the pad thus setting them back, and/or * A Saturn V went boom. If they had beaten us, I speculate that the US would have gone head and done some landings, but we also would have been more determined to set up a base (both in Earth Orbit and on the Moon). Whether or not we would be on Mars by now would depend upon whether the Soviets tried to go. Setting up a lunar base would have stretched the budgets of both nations and I think that the military value of a lunar base would outweigh the value of going to Mars (at least in the short run). Thus we would have concentrated on the moon. /~~~(-: James T. Green :-)~~~~(-: jgreen@oboe.calpoly.edu :-)~~~\ | ""I believe that this nation should commit itself to achieving | | the goal, before this decade is out, of landing a man on the | | Moon and returning him safely to the Earth."" | |  |",space,8
"In article , henry@zoo.toronto.edu (Henry Spencer) writes: > In article  nsmca@aurora.alaska.edu writes: >>How difficult would it be to set up your own ground station? > Ground station for *what*? At one extreme, some of the amateur-radio > satellites have sometimes been reachable with hand-held radios. At the > other, nothing you can do in your back yard will let you listen in on > Galileo. Please be more specific. > All work is one man's work. | Henry Spencer @ U of Toronto Zoology > - Kipling | henry@zoo.toronto.edu utzoo!henry Basically to be able to do the things the big dadies can do.. Monitor, and control if need be the Shuttle... Such as the one in Australia and such.... Michael Adams, nsmca@acad3.alaska.edu -- I'm not high, just jacked",space,8
"shafer@rigel.dfrf.nasa.gov (Mary Shafer) writes: >On 4 Apr 1993 20:31:10 -0400, prb@access.digex.com (Pat) said: >Pat> In article  >Pat> nsmca@aurora.alaska.edu writes: >>Question is can someone give me 10 examples of direct NASA/Space related >>research that helped humanity in general? It will be interesting to see.. >Pat> TANG :-) Mylar I think. I think they also pushed Hi Tech >Pat> Composites for airframes. Look at Fly by Wire. >Swept wings--if you fly in airliners you've reaped the benefits. Didn't one of the early jet fighters have these? I also think the germans did some work on these in WWII. >Winglets. Area ruling. Digital fly by wire. Ride smoothing. A lot of this was also done by the military... >Microwave landing systems. Supercritical wings. General aviation >air foils. Weren't the first microwave landing systems from WWII too? >Mary Shafer DoD #0362 KotFR NASA Dryden Flight Research Facility, Edwards, CA >shafer@rigel.dfrf.nasa.gov Of course I don't speak for NASA > ""A MiG at your six is better than no MiG at all."" Unknown US fighter pilot Egad! I'm disagreeing with Mary Shafer! Phil Fraering |""Seems like every day we find out all sorts of stuff. pgf@srl02.cacs.usl.edu|Like how the ancient Mayans had televison."" Repo Man",space,8
"In article  nsmca@aurora.alaska.edu writes: >This might a real wierd idea or maybe not.. >Why musta space station be so difficult?? why must we have girders? why be >confined to earth based ideas, lets think new ideas, after all space is not >earth, why be limited by earth based ideas?? Choose any or all of the following as an answer to the above: 1. Politics 2. Traditions 3. Congress 4. Beauracrats",space,8
"yamauchi@ces.cwru.edu (Brian Yamauchi) writes: >Any comments on the absorbtion of the Office of Exploration into the >Office of Space Sciences and the reassignment of Griffin to the ""Chief >Engineer"" position? Is this just a meaningless administrative >shuffle, or does this bode ill for SEI? >In my opinion, this seems like a Bad Thing, at least on the surface. >Griffin seemed to be someone who was actually interested in getting >things done, and who was willing to look an innovative approaches to >getting things done faster, better, and cheaper. It's unclear to me >whether he will be able to do this at his new position. >Does anyone know what his new duties will be? First I've heard of it. Offhand: Griffin is no longer an ""office"" head, so that's bad. On the other hand: Regress seemed to think: we can't fund anything by Griffin, because that would mean (and we have the lies by the old hardliners about the $ 400 billion mars mission to prove it) that we would be buying into a mission to Mars that would cost 400 billion. Therefore there will be no Artemis or 20 million dollar lunar orbiter et cetera... They were killing Griffin's main program simply because some sycophants somewhere had Congress beleivin that to do so would simply be to buy into the same old stuff. Sorta like not giving aid to Yeltsin because he's a communist hardliner. At least now the sort of reforms Griffin was trying to bring forward won't be trapped in their own little easily contained and defunded ghetto. That Griffin is staying in some capacity is very very very good. And if he brings something up, noone can say ""why don't you go back to the OSE where you belong"" (and where he couldn't even get money for design studies). Phil Fraering |""Seems like every day we find out all sorts of stuff. pgf@srl02.cacs.usl.edu|Like how the ancient Mayans had televison."" Repo Man",space,8
"In article , henry@zoo.toronto.edu (Henry Spencer) writes: > In article  paj@uk.co.gec-mrc (Paul Johnson) writes: >>This bit interests me. How much automatic control is there? Is it >>purely autonomous or is there some degree of ground control? > The ""stick-and-rudder man"" is always the onboard computer. The computer > normally gets its orders from a stored program, but they can be overridden > from the ground. >>How is >>the transition from aerodynamic flight (if thats what it is) to hover >>accomplished? This is the really new part... > It's also one of the tricky parts. There are four different ideas, and > DC-X will probably end up trying all of them. (This is from talking to > Mitch Burnside Clapp, who's one of the DC-X test pilots, at Making Orbit.) > (1) Pop a drogue chute from the nose, light the engines once the thing > stabilizes base-first. Simple and reliable. Heavy shock loads > on an area of structure that doesn't otherwise carry major loads. > Needs a door in the ""hot"" part of the structure, a door whose > operation is mission-critical. > (2) Switch off pitch stability -- the DC is aerodynamically unstable at > subsonic speeds -- wait for it to flip, and catch it at 180 > degrees, then light engines. A bit scary. > (3) Light the engines and use thrust vectoring to push the tail around. > Probably the preferred method in the long run. Tricky because > of the fuel-feed plumbing: the fuel will start off in the tops > of the tanks, then slop down to the bottoms during the flip. > Keeping the engines properly fed will be complicated. > (4) Build up speed in a dive, then pull up hard (losing a lot of speed, > this thing's L/D is not that great) until it's headed up and > the vertical velocity drops to zero, at which point it starts > to fall tail-first. Light engines. Also a bit scary, and you > probably don't have enough altitude left to try again. > All work is one man's work. | Henry Spencer @ U of Toronto Zoology > - Kipling | henry@zoo.toronto.edu utzoo!henry Since the DC-X is to take off horizontal, why not land that way?? Why do the Martian Landing thing.. Or am I missing something.. Don't know to much about DC-X and such.. (overly obvious?). Why not just fall to earth like the russian crafts?? Parachute in then... Michael Adams, nsmca@acad3.alaska.edu -- I'm not high, just jacked Please enlighten me... Ignorance is easy to correct. make a mistake and everyone will let you know you messed up..",space,8
"Sounds liek what the FED has to do is sign a 50 or more year lease to use certain parts of a space station that is built and designed and such by a commerical company or consortium of companies (such as like Alyeska) for a small amount of rent in return for certain incentives and such.. Such as tax and other right off and also a monopoly on certain products.. The commerical builders would have certain perks given to them to make there end easier (taxes , contracts, regulatory concesions and such..) Is it workable, just might work.. After all, if China can lease out Hong Kong and the people of Hong Kong can make money, this could work.. Michael Adams, nsmca@acad3.alaska.edu -- I'm not high, just jacked",space,8
"In article  baalke@kelvin.jpl.nasa.gov (Ron Baalke) writes: >Here are some recent observations taken by the Hubble Space Telescope: > o Observations were made using the High Speed Photometer of the Planet > Uranus during an occultation by a faint star in Capricornus. Wow! I knew Uranus is a long way off, but I didn't think it was THAT far away! | Dick Pierce | | Loudspeaker and Software Consulting | | 17 Sartelle Street Pepperell, MA 01463 | | (508) 433-9183 (Voice and FAX) |",space,8
"Would someone please send me James Oberg's email address, if he has one and if someone reading this list knows it? I wanted to send him a comment on something in his terraforming book. Paul F. Dietz dietz@cs.rochester.edu Potential explosive yield of the annual global production of borax: 5 million megatons",space,8
"The supersonic booms hear a few months ago over I belive San Fran, heading east of what I heard, some new super speed Mach 25 aircraft?? What military based int he direction of flight are there that could handle a Mach 25aircraft on its landing decent?? Odd question?? Michael Adams, nsmca@acad3.alaska.edu -- I'm not high, just jacked",space,8
"yamauchi@ces.cwru.edu (Brian Yamauchi) writes: >Any comments on the absorbtion of the Office of Exploration into the >Office of Space Sciences and the reassignment of Griffin to the ""Chief >Engineer"" position? Is this just a meaningless administrative >shuffle, or does this bode ill for SEI? Unfortunately, things have been boding ill (is that a legitimate conjugation?) for a while. While the Office of Exploration had some great ideas, they never got much money. I've heard good things about Griffin, but it's hard to want him back in a job where he couldn't do anything. >Does anyone know what his new duties will be? The group examining the Freedom-based space station redesign proposals is headed by Michael Griffin, ""NASA's cheif engineer"" in the words of Space News. I believe this is him. Josh Hopkins jbh55289@uxa.cso.uiuc.edu ""Tout ce qu'un homme est capable d'imaginer, d'autres hommes seront capable de la realiser"" -Jules Verne",space,8
"Does anyone know how to size cold gas roll control thruster tanks for sounding rockets? Thanks in advance, Jim.",space,8
"nsmca@aurora.alaska.edu writes: [Excellent discussion of DC-X landing techniques by Henry deleted] >Since the DC-X is to take off horizontal, why not land that way?? The DC-X will not take of horizontally. It takes of vertically. >Why do the Martian Landing thing.. For several reasons. Vertical landings don't require miles of runway and limit noise pollution. They don't require wheels or wings. Just turn on the engines and touch down. Of course, as Henry pointed out, vetical landings aren't quite that simple. >Or am I missing something.. Don't know to >much about DC-X and such.. (overly obvious?). Well, to be blunt, yes. But at least you're learning. >Why not just fall to earth like the russian crafts?? Parachute in then... The Soyuz vehicles use parachutes for the descent and then fire small rockets just before they hit the ground. Parachutes are, however, not especially practical if you want to reuse something without much effort. The landings are also not very comfortable. However, in the words of Georgy Grechko, ""I prefer to have bruises, not to sink."" Josh Hopkins jbh55289@uxa.cso.uiuc.edu ""Tout ce qu'un homme est capable d'imaginer, d'autres hommes seront capable de la realiser"" -Jules Verne",space,8
"I had spacefood sticks just about every morning for breakfast in first and second grade (69-70, 70-71). They came in Chocolate, strawberry, and peanut butter and were cylinders about 10cm long and 1cm in diameter wrapped in yellow space foil (well, it seemed like space foil at the time). The taste is hard to describe, although I remember it fondly. It was most certainly more ""candy"" than say a modern ""Power Bar."" Sort of a toffee injected with vitamins. The chocolate Power Bar is a rough approximation of the taste. Strawberry sucked. Man, these were my ""60's."" Gavin Helf UC Berkeley Political Science Berkeley-Stanford Program in Soviet Studies ghelf@violet.berkeley.edu",space,8
"Can somebody elaborate on ""Area Ruling"". I gather it's something to do with aerodynamics of trans-sonic planes, and can be summarised as ""Coke bottle good, Coke can bad"". Anyone provide more details, derivation etc? Gregory Bond  Burdett Buckeridge & Young Ltd Melbourne Australia Knox's 386 is slick. Fox in Sox, on Knox's Box Knox's box is very quick. Plays lots of LSL. He's sick! (Apologies to John ""Iron Bar"" Mackin.)",space,8
"baalke@kelvin.jpl.nasa.gov (Ron Baalke) writes: >According the IAU Circular #5744, Comet Shoemaker-Levy 1993e, may be >temporarily in orbit around Jupiter. The comet had apparently made a >close flyby of Jupiter sometime in 1992 resulting in the breakup of the >comet. Ooooh -- who would have thought that Galileo would get the chance to check out a comet TOO?!?",space,8
"In article , mcelwre@cnsvax.uwec.edu (R. E. McElwaine) writes: |> In March 1993, Russian President Boris Yeltsin |> proposed to the United States and the United Nations a global |> defense shield (with ""Star Wars""-type weapons) AGAINST Funny. A bit disturbing. Forging a posting seems somewhat unethical, even if the subject is as notorious as McElwaine. Followups should definitely not go to sci.space. david rickel drickel@sjc.mentorg.com",space,8
"I know people hate it when someone says somethings like ""there was an article about that somewhere a while ago"" but I'm going to say it anyway. I read an article on this subject, almost certainly in Space News, and something like six months ago. If anyone is really interested in the subject I can probably hunt it down given enough motivation. Josh Hopkins jbh55289@uxa.cso.uiuc.edu ""Tout ce qu'un homme est capable d'imaginer, d'autres hommes seront capable de le realiser"" -Jules Verne",space,8
"SSF is up for redesign again. Let's do it right this time! Let's step back and consider the functionality we want: [1] microgravity/vacuum process research [2] life sciences research (adaptation to space) [3] spacecraft maintenence The old NASA approach, explified by Shuttle and SSF so far, was to centralize functionality. These projects failed to meet their targets by a wide margin: the military and commercial users took most of their payloads off Shuttle after wasting much effort to tie their payloads to it, and SSF has crumbled into disorganization and miscommunication. Over $50 billion has been spent on these two projects with no reduction in launch costs and littel improvement in commercial space industrialization. Meanwhile, military and commercial users have come up with a superior strategy for space development: the constellation. Firstly, different functions are broken down into different constellations placed in the optimal orbit for each function: thus we have the GPS/Navstar constellation in 12-hour orbits, comsats in Clarke and Molniya orbits, etc. Secondly, the task is distributed amongst several spacecraft in a constellation, providing for redundancy and full coverage where needed. SSF's 3 main functions require quite different environments and are also prime candidates for constellization. [1] We have the makings of a microgravity constellation now: COMET and Mir for long-duration flights, Shuttle/Spacelab for short-duration flights. The best strategy for this area is inexpensive, incremental improvement: installation of U.S. facilities on Mir, Shuttle/Mir linkup, and transition from Shuttle/Spacelab to a much less expensive SSTO/Spacehab/COMET or SSTO/SIF/COMET. We might also expand the research program to take advantage of interesting space environments, eg the high-radiation Van Allen belt or gas/plasma gradients in comet tails. The COMET system can be much more easily retrofitted for these tasks, where a station is too large to affordably launch beyond LEO. [2] We need to study life sciences not just in microgravity, but also in lunar and Martian gravities, and in the radiation environments of deep space instead of the protected shelter of LEO. This is a very long-term, low-priority project, since astronauts will have little practical use in the space program until costs come down orders of magnitude. Furthermore, using astronauts severely restricts the scope of the investigation, and the sample size. So I propose LabRatSat, a constellation tether-bolo satellites that test out various levels of gravity in super-Van-Allen-Belt orbits that are representative of the radiation environment encountered on Earth-Moon, Earth-Mars, Earth-asteroid, etc. trips. The miniaturized life support machinery might be operated real-time from earth thru a VR interface. AFter several orbital missions have been flown, follow-ons can act as LDEFs on the lunar and Martian surface, testing out the actual environment at low cost before $billions are spent on astronauts. [3] By far the largest market for spacecraft servicing is in Clarke orbit. I propose a fleet of small teleoperated robots and small test satellites on which ground engineers can practice their skills. Once in place, robots can pry stuck solar arrays and antennas, attach solar battery power packs, inject fuel, etc. Once the fleet is working, it can be spun off to commercial company(s) who can work with the comsat companies to develop comsat replaceable module standards. By applying the successful constellation strategy, and getting rid of the failed centralized strategy of STS and old SSF, we have radically improved the capability of the program while greatly cutting its cost. For a fraction of SSF's pricetag, we can fix satellites where the satellites are, we can study life's adaptation to a much large & more representative variety of space environments, and we can do microgravity and vacuum research inexpensively and, if needed, in special-purpose orbits. N.B., we can apply the constellation strategy to space exploration as well, greatly cutting its cost and increasing its functionality. Mars Network and Artemis are two good examples of this; more ambitiously we can set up a network of native propellant plants on Mars that can be used to fuel planet-wide rover/ballistic hopper prospecting and sample return. The descendants of LabRatSat's technology can be used as a Mars surface LDEF and to test out closed-ecology greenhouses on Mars at low cost. Nick Szabo szabo@techboook.com",space,8
"I read it refered to as the ""parabolic cross-section"" rule; the idea was that if you plot the area of the fuselage cross- section as a function of the point fore-and-aft along the fuselage, a plot that is a **paraboloid** minimizes somethin' or 'nother (to be technical about it). * Fred Baube (tm) * In times of intellectual ferment, * baube@optiplan.fi * advantage to him with the intellect * #include  * most fermented * May '68, Paris: It's Retrospective Time !!",space,8
"In article  mccall@mksol.dseg.ti.com (fred j mccall 575-3539) writes: >>Why can't the government just be a tennant? >I think this would be a great way to build it, but unfortunately >current spending rules don't permit it to be workable. Actually, that is no longer true. In the last few years Congress has ammended laws to provide whatever is needed. Note that both Spacehab and Comet are funded this way. The problems aren't legal nor technical. The problem is NASA's culture. Allen | Allen W. Sherzer | ""A great man is one who does nothing but leaves | | aws@iti.org | nothing undone"" |",space,8
"John Elson (jelson@rcnext.cso.uiuc.edu) wrote: : Has anyone ever heard of a food product called ""Space Food Sticks?"" I remember those awful things. They were dry and crumbly, and I recall asking my third-grade teacher, Miss G'Francisco, how they kept the crumbs from floating around in zero-G. She had no clue. I have not seen anything like them in today's space program. Some Apollo technology is best forgotten. -- Ken Jenks, NASA/JSC/GM2, Space Shuttle Program Office kjenks@gothamcity.jsc.nasa.gov (713) 483-4368",space,8
"In  dj@ekcolor.ssd.kodak.com (Dave Jones) writes: >Keith Mancus (mancus@sweetpea.jsc.nasa.gov) wrote: >> Bruce_Dunn@mindlink.bc.ca (Bruce Dunn) writes: >> > SI neatly separates the concepts of ""mass"", ""force"" and ""weight"" >> > which have gotten horribly tangled up in the US system. >> This is not a problem with English units. A pound is defined to >> be a unit of force, period. There is a perfectly good unit called >> the slug, which is the mass of an object weighing 32.2 lbs at sea level. >> (g = 32.2 ft/sec^2, of course.) >American Military English units, perhaps. Us real English types were once >taught that a pound is mass and a poundal is force (being that force that >causes 1 pound to accelerate at 1 ft.s-2). We had a rare olde tyme doing >our exams in those units and metric as well. American, perhaps, but nothing military about it. I learned (mostly) slugs when we talked English units in high school physics and while the teacher was an ex-Navy fighter jock the book certainly wasn't produced by the military. [Poundals were just too flinking small and made the math come out funny; sort of the same reason proponents of SI give for using that.] ""Insisting on perfect safety is for people who don't have the balls to live in the real world."" -- Mary Shafer, NASA Ames Dryden Fred.McCall@dseg.ti.com - I don't speak for others and they don't speak for me.",space,8
"jgreen@trumpet.calpoly.edu (James Thomas Green) writes: >If they had beaten us, I speculate that the US would have gone >head and done some landings, but we also would have been more >determined to set up a base (both in Earth Orbit and on the >Moon). Whether or not we would be on Mars by now would depend >upon whether the Soviets tried to go. Setting up a lunar base >would have stretched the budgets of both nations and I think >that the military value of a lunar base would outweigh the value >of going to Mars (at least in the short run). Thus we would >have concentrated on the moon. Great speculation - I remember being proud on behalf of all the free world (you think that way when you are seven years old) that we had got there first. Now I'm almost sorry that it worked out that way. I guess the soviets would have taken the victory seriously too, and would almost certainly not have fallen victim to the complacency that overtook the US program. Perhaps stretching to match US efforts would have destabilized them sooner than it did in fact - and in the tradition of Marvel Comics 'What If', this destabilization in the Brezhnev era might have triggered the third world war. Hmm, maybe it was a giant leap after all. Internet: pete@extro.su.oz.au | Accept Everything. | UUCP: {uunet,mcvax}!munnari!extro!pete | Reject Nothing. |",space,8
"In  dietz@cs.rochester.edu (Paul Dietz) writes: >In article  mccall@mksol.dseg.ti.com (fred j mccall 575-3539) writes: >>>This system would produce enough energy to drive the accelerator, >>>perhaps with some left over. A very high power (100's of MW CW or >>>quasi CW), very sharp proton beam would be required, but this appears >>>achievable using a linear accelerator. The biggest question mark >>>would be the lead target chemistry and the on-line processing of all >>>the elements being incinerated. >>Paul, quite frankly I'll believe that this is really going to work on >>the typical trash one needs to process when I see them put a couple >>tons in one end and get (relatively) clean material out the other end, >>plus be able to run it off its own residual power. Sounds almost like >>perpetual motion, doesn't it? >Fred, the honest thing to do would be to admit your criticism on >scientific grounds was invalid, rather than pretend you were actually >talking about engineering feasibility. Given you postings, I can't >say I am surprised, though. Well, pardon me for trying to continue the discussion rather than just tugging my forelock in dismay at having not considered actually trying to recover the energy from this process (which is at least trying to go the 'right' way on the energy curve). Now, where *did* I put those sackcloth and ashes? [I was not and am not 'pretending' anything; I am *so* pleased you are not surprised, though.] >No, it is nothing like perpetual motion. Note that I didn't say it was perpetual motion, or even that it sounded like perpetual motion; the phrase was ""sounds almost like perpetual motion"", which I, at least, consider a somewhat different propposition than the one you elect to criticize. Perhaps I should beg your pardon for being *too* precise in my use of language? >The physics is well >understood; the energy comes from fission of actinides in subcritical >assemblies. Folks have talked about spallation reactors since the >1950s. Pulsed spallation neutron sources are in use today as research >tools. Accelerator design has been improving, particularly with >superconducting accelerating cavities, which helps feasibility. Los >Alamos has expertise in high current accelerators (LAMPF), so I >believe they know what they are talking about. I will believe that this process comes even close to approaching technological and economic feasibility (given the mixed nature of the trash that will have to be run through it as opposed to the costs of separating things first and having a different 'run' for each actinide) when I see them dump a few tons in one end and pull (relatively) clean material out the other. Once the costs, technological risks, etc., are taken into account I still class this one with the idea of throwing waste into the sun. Sure, it's possible and the physics are well understood, but is it really a reasonable approach? And I still wonder at what sort of 'burning' rate you could get with something like this, as opposed to what kind of energy you would really recover as opposed to what it would cost to build and power with and without the energy recovery. Are we talking ounces, pounds, or tons (grams, kilograms, or metric tons, for you SI fans) of material and are we talking days, weeks, months, or years (days, weeks, months or years, for you SI fans -- hmmm, still using a non-decimated time scale, I see ;-))? >The real reason why accelerator breeders or incinerators are not being >built is that there isn't any reason to do so. Natural uranium is >still too cheap, and geological disposal of actinides looks >technically reasonable. ""Insisting on perfect safety is for people who don't have the balls to live in the real world."" -- Mary Shafer, NASA Ames Dryden Fred.McCall@dseg.ti.com - I don't speak for others and they don't speak for me.",space,8
"Here are some recent observations taken by the Hubble Space Telescope: o The Faint Object Spectrograph (FOS) was used to make ultraviolet observations of both the planet Pluto, and its moon Charon. The peakups were successful. The observations were executed as scheduled, and no problems were reported. o Observations were made using the High Speed Photometer of the Planet Uranus during an occultation by a faint star in Capricornus. These observations will help in our understanding of the planet's atmospheric radiative and dynamical processes. This event occurred close to the last quarter moon, and special arrangements had to be made to modify the lunar limit tests to allow these observations. The observations are currently being reviewed, and all the observations looked okay. /_ /| /____/ \ /_ /| Ron Baalke | baalke@kelvin.jpl.nasa.gov | | | | __ \ /| | | | Jet Propulsion Lab | ___| | | | |__) |/ | | |__ M/S 525-3684 Telos | Being cynical never helps /___| | | | ___/ | |/__ /| Pasadena, CA 91109 | to correct the situation |_____|/ |_|/ |_____|/ | and causes more aggravation | instead.",space,8
"In  matthew@phantom.gatech.edu (Matthew DeLuca) writes: >In article  will@rins.ryukoku.ac.jp (William Reiken) writes: >> Well this pretty much says it. I have gotten alot of replys to this >>and it looks like oil is only on Earth. So if those greedy little oil companys >>who obviously don't give **** about it uses up all the oil then that leaves us >>high a dry. >Greedy little oil companies? Don't blame them; oil companies just supply the >demand created by you, me, and just about everyone else on the planet. If we >run out, its all our faults. He also ignores a few other things. While organics would become significantly more expensive were all the oil to disappear (and thus some things would no longer be economically feasible), oil is hardly an irreplaceable resource any more than most other consumables. As supply decreases, prices rise and alternatives become more competetive. He also needs to consider that there has been an estimated 30 years of reserves pretty much as long as anyone has cared about petroleum; whatever the current usage rate is, we always seem to have about a 30 year reserve that we know about. [I'm not sure that last figure is still true -- we tend not to look as hard when prices are comparatively cheap -- but it was certainly true during hte 'oil crisis' days of the 70's.] ""Insisting on perfect safety is for people who don't have the balls to live in the real world."" -- Mary Shafer, NASA Ames Dryden Fred.McCall@dseg.ti.com - I don't speak for others and they don't speak for me.",space,8
"In article , C.O.EGALON@LARC.NASA.GOV (CLAUDIO OLIVEIRA EGALON) writes: > There was a Science fiction movie sometime ago (I do not remember its > name) about a planet in the same orbit of Earth but hidden behind the > Sun so it could never be visible from Earth. This was known as *Journey to the Far Side of the Sun* in the United States and as *Doppelganger* in the U.K. It was produced by the great team of Gerry and Sylvia Anderson (whose science was usually a bit better than this). It may have been their first production using live actors-- they were better known for their technophilic puppet shows, such as *Supercar*, *Stingray*, and *Thunderbirds*. Later, they went on to do more live-action SF series: *UFO* and *Space: 1999*. The astronomy was lousy, but the lifting-body spacecraft, VTOL airliners, and mighty Portugese launch complex were *wonderful* to look at. Bill Higgins, Beam Jockey | In a churchyard in the valley Fermi National Accelerator Laboratory | Where the myrtle doth entwine Bitnet: HIGGINS@FNAL.BITNET | There grow roses and other posies Internet: HIGGINS@FNAL.FNAL.GOV | Fertilized by Clementine. SPAN/Hepnet: 43011::HIGGINS |",space,8
"Does anyone know ifthe STS-56 email press kit was ever released? -Tony Ryan, ""Astronomy & Space"", new International magazine, available from: Astronomy Ireland, P.O.Box 2888, Dublin 1, Ireland. 6 issues (one year sub.): UK 10.00 pounds, US$20 surface (add US$8 airmail). ACCESS/VISA/MASTERCARD accepted (give number, expiration date, name&address). (WORLD'S LARGEST ASTRO. SOC. per capita - unless you know better? 0.033%) Tel: 0891-88-1950 (UK/N.Ireland) 1550-111-442 (Eire). Cost up to 48p per min",space,8
": henry@zoo.toronto.edu (Henry Spencer) writes: : >There is an emergency oxygen system that is capable of maintaining a : >breathable atmosphere in the cabin for long enough to come down, even : >if there is something like a 5cm hole in the wall that nobody tries : >to plug. Josh Hopkins (jbh55289@uxa.cso.uiuc.edu) replied: : Wow. : Double wow. Can you land a shuttle with a 5cm hole in the wall? Personnally, I don't know, but I'd like to try it sometime. Programmatically, yes, we can land an Orbiter with a 5 cm hole in the wall -- provided that the thing which caused 5 cm hole didn't cause a Crit 1 failure on some of the internal systems. There are a few places where a 5 cm hole would cause a Bad Day -- especially if the 5 cm hole went all the way through the Orbiter and out the other side, as could easily happen with a meteor strike. But a hole in the pressure vessel would cause us to immediately de-orbit to the next available landing site. -- Ken Jenks, NASA/JSC/GM2, Space Shuttle Program Office kjenks@gothamcity.jsc.nasa.gov (713) 483-4368 ""NASA turns dreams into realities and makes science fiction into fact"" -- Daniel S. Goldin, NASA Administrator",space,8
"I need as much information about Cosmos 2238 and its rocket fragment (1993- 018B) as possible. Both its purpose, launch date, location, in short, EVERYTHING! Can you help? -Tony Ryan, ""Astronomy & Space"", new International magazine, available from: Astronomy Ireland, P.O.Box 2888, Dublin 1, Ireland. 6 issues (one year sub.): UK 10.00 pounds, US$20 surface (add US$8 airmail). ACCESS/VISA/MASTERCARD accepted (give number, expiration date, name&address). (WORLD'S LARGEST ASTRO. SOC. per capita - unless you know better? 0.033%) Tel: 0891-88-1950 (UK/N.Ireland) 1550-111-442 (Eire). Cost up to 48p per min",space,8
"In article , seale@possum.den.mmc.com (Eric H Seale) writes... >baalke@kelvin.jpl.nasa.gov (Ron Baalke) writes: >>According the IAU Circular #5744, Comet Shoemaker-Levy 1993e, may be >>temporarily in orbit around Jupiter. The comet had apparently made a >>close flyby of Jupiter sometime in 1992 resulting in the breakup of the >>comet. >Ooooh -- who would have thought that Galileo would get the chance to >check out a comet TOO?!? Comet Gehrels 3, which was discovered in 1977, was determined to have been in a temporary Jovian orbit from 1970 to 1973. Comet Shoemaker-Levy 1993e may remain in orbit around Jupiter long enough to allow Galileo to make some closeup observations. The orbital trajectory for Comet Shoemaker-Levy is still being determined. /_ /| /____/ \ /_ /| Ron Baalke | baalke@kelvin.jpl.nasa.gov | | | | __ \ /| | | | Jet Propulsion Lab | ___| | | | |__) |/ | | |__ M/S 525-3684 Telos | Being cynical never helps /___| | | | ___/ | |/__ /| Pasadena, CA 91109 | to correct the situation |_____|/ |_|/ |_____|/ | and causes more aggravation | instead.",space,8
"Hi Folks not exactly certain if this is the best place to ask, but I am searching for a summer internship in engineering. I will be graduating in early May with a B.S. in aerospace engineering and then pursuing my Masters this Fall .Does anyone know of anything that is available, I am in the process of applyi ng to some of the larger companies (ie. MacDac, Martin Marietta, Lockheed. If a nyone knows of anything I would appreciate it if you could mail it to me. Thanks in advance Mark Smilor msmilor@skat.usc.edu or smilor@aludra.usc.edu",space,8
"In article  ghelf@violet.berkeley.edu (;;;;RD48) writes: > I had spacefood sticks just about every morning for breakfast in > first and second grade (69-70, 70-71). They came in Chocolate, > strawberry, and peanut butter and were cylinders about 10cm long > and 1cm in diameter wrapped in yellow space foil (well, it seemed > like space foil at the time). Wasn't there a ""plain"" flavor too? They looked more like some kind of extruded industrial product than food -- perfectly smooth cylinders with perfectly smooth ends. Kinda scary. > The taste is hard to describe, although I remember it fondly. It was > most certainly more ""candy"" than say a modern ""Power Bar."" Sort of > a toffee injected with vitamins. The chocolate Power Bar is a rough > approximation of the taste. Strawberry sucked. An other post described it as like a ""microwaved Tootsie Roll"" -- which captures the texture pretty well. As for taste, they were like candy, only not very sweet -- does that make sense? I recall liking them for their texture, not taste. I guess I have well developed texture buds. > Man, these were my ""60's."" It was obligatory to eat a few while watching ""Captain Scarlet"". Does anybody else remember _that_, as long as we're off the topic of space? Shag Rob Unverzagt | shag@aerospace.aero.org | Tuesday is soylent green day. unverzagt@courier2.aero.org |",space,8
"In article , jelson@rcnext.cso.uiuc.edu (John Elson) writes: >Has anyone ever heard of a food product called ""Space Food Sticks?"" This >was apparently created/marketed around the time of the lunar expeditions, along >with ""Tang"" and other dehydrated foods. I have spoken with several people >who have eaten these before, and they described them as a dehydrated candy. >Any information would be greatly appreciated. A freeze dried Tootsie Roll (tm). The actual taste sensation was like nothing you will ever willingly experience. The amazing thing was that we ate a second one, and a third and .... I doubt that they actually flew on missions, as I'm certain they did ""bad things"" to the gastrointestinal tract. Compared to Space Food Sticks, Tang was a gastronomic contribution to mankind. Dillon Pyron | The opinions expressed are those of the TI/DSEG Lewisville VAX Support | sender unless otherwise stated. (214)462-3556 (when I'm here) | (214)492-4656 (when I'm home) |God gave us weather so we wouldn't complain pyron@skndiv.dseg.ti.com |about other things. PS. I don't think Tang flew, either. Although it was developed under contract.",space,8
